State_Name,District_Name,Year,T2M,RH2M,PRECTOTCORR
rajasthan,hanumangarh,2024,26.871502732240444,40.24956284153002,437.67999999999967
uttar pradesh,hapur,2015,25.342876712328792,44.68591780821919,771.59
uttar pradesh,hapur,2016,26.26786885245901,39.78062841530057,677.8099999999998
uttar pradesh,hapur,2017,25.820602739726024,42.583972602739706,672.1700000000001
uttar pradesh,hapur,2018,25.44969863013699,47.00134246575342,846.0799999999999
uttar pradesh,hapur,2019,25.46860273972601,49.10145205479456,618.7099999999996
uttar pradesh,hapur,2020,25.123087431694007,48.92838797814209,621.0699999999995
uttar pradesh,hapur,2021,24.724986301369885,53.76235616438354,1045.3499999999997
uttar pradesh,hapur,2022,25.48632876712328,53.74156164383559,791.6399999999999
uttar pradesh,hapur,2023,24.726027397260253,54.8811780821918,895.1400000000006
uttar pradesh,hapur,2024,25.510300546448104,50.997841530054615,828.1399999999998
uttar pradesh,hardoi,2015,26.035095890410982,46.82082191780822,799.4799999999999
uttar pradesh,hardoi,2016,26.417103825136607,45.94229508196724,846.26
uttar pradesh,hardoi,2017,26.400739726027364,46.81898630136985,765.6799999999997
uttar pradesh,hardoi,2018,25.914164383561644,50.49093150684928,1037.4999999999998
uttar pradesh,hardoi,2019,25.398136986301378,55.84084931506848,914.1800000000002
uttar pradesh,hardoi,2020,25.114890710382518,53.72612021857918,795.8800000000001
uttar pradesh,hardoi,2021,25.420465753424654,53.47495890410958,878.8499999999992
uttar pradesh,hardoi,2022,25.67016438356166,56.23402739726028,1050.11
uttar pradesh,hardoi,2023,25.4727397260274,54.74923287671231,843.1099999999997
uttar pradesh,hardoi,2024,25.677486338797802,54.431147540983616,908.71
uttar pradesh,hathras,2015,26.23621917808219,42.307232876712355,561.63
uttar pradesh,hathras,2016,26.727240437158464,41.302677595628396,733.47
uttar pradesh,hathras,2017,26.80142465753426,39.85238356164382,476.75
uttar pradesh,hathras,2018,26.079397260273936,46.49961643835616,793.8499999999998
uttar pradesh,hathras,2019,25.970849315068506,49.12778082191779,617.4499999999996
uttar pradesh,hathras,2020,25.9636612021858,45.96516393442623,499.5299999999999
uttar pradesh,hathras,2021,25.479863013698623,52.082273972602735,872.91
uttar pradesh,hathras,2022,26.02172602739726,52.461726027397276,738.3799999999999
uttar pradesh,hathras,2023,25.59575342465753,51.7428219178082,705.5000000000002
uttar pradesh,hathras,2024,25.80740437158471,52.32691256830601,884.86
rajasthan,jaipur,2015,25.227780821917833,42.1687671232877,494.9599999999998
rajasthan,jaipur,2016,26.10808743169399,40.43450819672132,604.72
rajasthan,jaipur,2017,25.800219178082177,38.76712328767122,469.51
rajasthan,jaipur,2018,25.549917808219195,40.62687671232878,598.8499999999996
rajasthan,jaipur,2019,24.831150684931494,49.230465753424674,763.8300000000005
rajasthan,jaipur,2020,25.103633879781473,45.706639344262285,559.0899999999998
rajasthan,jaipur,2021,25.206164383561628,49.94476712328766,835.1099999999994
rajasthan,jaipur,2022,25.41249315068491,50.11909589041096,798.9
rajasthan,jaipur,2023,24.761479452054807,50.180383561643836,744.3499999999998
rajasthan,jaipur,2024,25.20617486338799,51.37374316939889,1101.5199999999998
rajasthan,jaisalmer,2015,26.854027397260293,38.26238356164383,415.87999999999994
rajasthan,jaisalmer,2016,28.243224043715827,34.02461748633881,195.63000000000002
rajasthan,jaisalmer,2017,27.410931506849316,35.00501369863012,315.62
rajasthan,jaisalmer,2018,28.139041095890413,30.56901369863013,163.97
rajasthan,jaisalmer,2019,27.09306849315068,41.202712328767085,369.87999999999994
rajasthan,jaisalmer,2020,26.97581967213114,41.663852459016354,379.28000000000003
rajasthan,jaisalmer,2021,27.662767123287676,37.338356164383576,344.04000000000013
rajasthan,jaisalmer,2022,27.357452054794514,43.914986301369844,535.9399999999998
rajasthan,jaisalmer,2023,27.21060273972603,41.713287671232905,433.06999999999994
rajasthan,jaisalmer,2024,27.684453551912544,39.954945355191285,451.84999999999997
uttar pradesh,jalaun,2015,26.712520547945225,46.47175342465752,700.7799999999997
uttar pradesh,jalaun,2016,27.139508196721305,45.66177595628417,765.5000000000003
uttar pradesh,jalaun,2017,27.70778082191779,41.06550684931507,500.2500000000001
uttar pradesh,jalaun,2018,26.901178082191773,47.19898630136988,932.8000000000002
uttar pradesh,jalaun,2019,26.066876712328796,54.82827397260275,892.7199999999998
uttar pradesh,jalaun,2020,26.079016393442622,51.64898907103824,708.0499999999995
uttar pradesh,jalaun,2021,26.188000000000013,52.57630136986305,958.0799999999999
uttar pradesh,jalaun,2022,26.243945205479474,55.15093150684927,959.0799999999998
uttar pradesh,jalaun,2023,26.133342465753426,53.35183561643839,768.7699999999993
uttar pradesh,jalaun,2024,26.250491803278695,54.88699453551917,961.4399999999996
rajasthan,jalore,2015,26.839013698630115,41.301013698630136,450.0199999999999
rajasthan,jalore,2016,27.03510928961751,44.26808743169401,642.75
rajasthan,jalore,2017,26.5652602739726,44.05394520547944,691.0800000000002
rajasthan,jalore,2018,27.553589041095908,35.61750684931504,297.9000000000001
rajasthan,jalore,2019,26.534712328767114,48.67747945205479,609.6899999999997
rajasthan,jalore,2020,26.40931693989073,49.290300546448115,666.4799999999998
rajasthan,jalore,2021,27.434328767123265,43.694164383561656,395.3400000000001
rajasthan,jalore,2022,27.029863013698638,47.582356164383555,685.7999999999998
rajasthan,jalore,2023,26.29523287671234,50.725232876712326,776.1199999999999
rajasthan,jalore,2024,27.25439890710384,45.926775956284175,580.3199999999997
uttar pradesh,jaunpur,2015,27.164520547945205,48.47326027397262,678.6799999999996
uttar pradesh,jaunpur,2016,26.68232240437157,53.76281420765025,1089.95
uttar pradesh,jaunpur,2017,27.051671232876714,51.08263013698627,770.73
uttar pradesh,jaunpur,2018,26.93750684931506,49.20665753424652,838.6499999999997
uttar pradesh,jaunpur,2019,26.36668493150683,56.70446575342467,1089.7399999999998
uttar pradesh,jaunpur,2020,25.127404371584696,62.92489071038254,1033.5299999999995
uttar pradesh,jaunpur,2021,25.84490410958901,57.22698630136993,1001.4199999999996
uttar pradesh,jaunpur,2022,26.275589041095895,56.3801369863014,876.3700000000002
uttar pradesh,jaunpur,2023,26.480547945205497,54.51712328767124,808.3899999999999
uttar pradesh,jaunpur,2024,26.62598360655737,54.964617486338774,846.37
rajasthan,jhalawar,2015,25.648000000000007,51.122191780821865,995.93
rajasthan,jhalawar,2016,26.236721311475424,48.911147540983585,1207.319999999999
rajasthan,jhalawar,2017,26.67843835616438,43.39490410958903,519.9599999999998
rajasthan,jhalawar,2018,26.515534246575328,43.91520547945204,614.6899999999999
rajasthan,jhalawar,2019,25.60868493150684,54.403698630136994,1186.5499999999988
rajasthan,jhalawar,2020,25.7405464480874,53.400163934426224,602.9800000000001
rajasthan,jhalawar,2021,26.10950684931507,53.44539726027395,941.8000000000003
rajasthan,jhalawar,2022,25.983397260273968,54.5453150684932,951.3100000000001
rajasthan,jhalawar,2023,25.839753424657523,52.35863013698631,607.5699999999999
rajasthan,jhalawar,2024,26.203469945355195,53.87467213114754,793.8000000000001
uttar pradesh,jhansi,2015,26.11643835616441,49.6455616438356,878.0900000000003
uttar pradesh,jhansi,2016,26.84142076502733,46.87308743169399,822.3900000000001
uttar pradesh,jhansi,2017,27.36178082191779,41.88432876712329,542.2900000000002
uttar pradesh,jhansi,2018,26.711260273972613,47.25643835616439,912.1599999999997
uttar pradesh,jhansi,2019,25.956657534246595,54.23835616438358,824.6199999999999
uttar pradesh,jhansi,2020,26.085382513661177,50.97191256830598,651.2899999999995
uttar pradesh,jhansi,2021,26.28687671232875,51.52112328767123,861.1700000000001
uttar pradesh,jhansi,2022,26.140958904109578,54.84293150684934,983.0100000000001
uttar pradesh,jhansi,2023,25.69008219178084,55.23895890410962,892.7199999999999
uttar pradesh,jhansi,2024,25.934890710382504,56.416557377049195,1070.0300000000002
rajasthan,jhunjhunu,2015,25.250438356164388,40.68249315068494,531.65
rajasthan,jhunjhunu,2016,26.234863387978155,37.53639344262296,537.4799999999999
rajasthan,jhunjhunu,2017,25.960219178082202,36.37643835616437,379.7799999999999
rajasthan,jhunjhunu,2018,25.76758904109593,38.14476712328768,512.5000000000002
rajasthan,jhunjhunu,2019,25.12073972602739,44.847342465753414,584.8799999999998
rajasthan,jhunjhunu,2020,25.086256830601062,44.43081967213115,541.68
rajasthan,jhunjhunu,2021,25.20780821917807,46.99860273972601,785.5900000000001
rajasthan,jhunjhunu,2022,25.899999999999984,45.69490410958902,599.8599999999999
rajasthan,jhunjhunu,2023,25.132904109589052,46.80142465753427,653.35
rajasthan,jhunjhunu,2024,25.55486338797815,46.8256830601093,792.4199999999997
rajasthan,jodhpur,2015,26.18369863013701,40.057452054794545,381.01999999999987
rajasthan,jodhpur,2016,26.86390710382514,40.03346994535518,437.0099999999998
rajasthan,jodhpur,2017,26.224109589041113,40.12252054794523,500.4699999999998
rajasthan,jodhpur,2018,26.95309589041096,33.94265753424658,243.47000000000006
rajasthan,jodhpur,2019,26.191616438356142,45.25315068493151,462.25000000000017
rajasthan,jodhpur,2020,26.161502732240454,44.47595628415301,453.47999999999985
rajasthan,jodhpur,2021,27.145232876712335,40.59208219178081,310.09999999999997
rajasthan,jodhpur,2022,26.841232876712336,44.225589041095894,506.56999999999994
rajasthan,jodhpur,2023,26.017260273972617,46.64865753424658,571.9599999999998
rajasthan,jodhpur,2024,26.981584699453556,43.39642076502732,439.2499999999999
uttar pradesh,kannauj,2015,26.614630136986307,43.756219178082205,598.9299999999998
uttar pradesh,kannauj,2016,26.841530054644803,44.173989071038264,743.4399999999999
uttar pradesh,kannauj,2017,26.800219178082177,44.88610958904111,711.8
uttar pradesh,kannauj,2018,26.304356164383556,48.58917808219178,979.12
uttar pradesh,kannauj,2019,25.608465753424667,55.34093150684933,917.1299999999997
uttar pradesh,kannauj,2020,25.381010928961746,52.8171584699453,782.1799999999998
uttar pradesh,kannauj,2021,25.764794520547916,51.97005479452051,851.8200000000003
uttar pradesh,kannauj,2022,25.857150684931504,55.256493150684946,1077.5099999999993
uttar pradesh,kannauj,2023,25.751013698630167,53.39386301369863,795.9299999999998
uttar pradesh,kannauj,2024,25.979508196721305,53.330109289617454,846.5199999999995
uttar pradesh,kanpur dehat,2015,27.031287671232867,43.42010958904109,536.84
uttar pradesh,kanpur dehat,2016,26.754890710382504,46.893224043715804,829.3699999999994
uttar pradesh,kanpur dehat,2017,26.780712328767155,47.40775342465754,858.9999999999993
uttar pradesh,kanpur dehat,2018,26.431561643835597,49.60912328767119,1124.3799999999999
uttar pradesh,kanpur dehat,2019,25.610684931506853,57.370794520547946,1072.9300000000003
uttar pradesh,kanpur dehat,2020,25.107213114754074,57.07841530054642,909.0300000000003
uttar pradesh,kanpur dehat,2021,25.615232876712327,54.86591780821918,1049.5400000000002
uttar pradesh,kanpur dehat,2022,25.75728767123288,57.56090410958905,1022.0799999999996
uttar pradesh,kanpur dehat,2023,25.782767123287673,55.0450410958904,862.7799999999997
uttar pradesh,kanpur dehat,2024,26.250136612021876,52.99724043715845,773.6099999999999
uttar pradesh,kanpur nagar,2015,27.031287671232867,43.42010958904109,536.84
uttar pradesh,kanpur nagar,2016,26.754890710382504,46.893224043715804,829.3699999999994
uttar pradesh,kanpur nagar,2017,26.780712328767155,47.40775342465754,858.9999999999993
uttar pradesh,kanpur nagar,2018,26.431561643835597,49.60912328767119,1124.3799999999999
uttar pradesh,kanpur nagar,2019,25.610684931506853,57.370794520547946,1072.9300000000003
uttar pradesh,kanpur nagar,2020,25.107213114754074,57.07841530054642,909.0300000000003
uttar pradesh,kanpur nagar,2021,25.615232876712327,54.86591780821918,1049.5400000000002
uttar pradesh,kanpur nagar,2022,25.75728767123288,57.56090410958905,1022.0799999999996
uttar pradesh,kanpur nagar,2023,25.782767123287673,55.0450410958904,862.7799999999997
uttar pradesh,kanpur nagar,2024,26.250136612021876,52.99724043715845,773.6099999999999
rajasthan,karauli,2015,25.79295890410958,45.733671232876674,656.0399999999998
rajasthan,karauli,2016,26.60245901639344,42.995355191256856,764.8699999999998
rajasthan,karauli,2017,26.730054794520555,39.49569863013699,456.21999999999997
rajasthan,karauli,2018,25.963123287671234,45.4788767123288,847.8600000000001
rajasthan,karauli,2019,25.522,51.710465753424664,756.2499999999994
rajasthan,karauli,2020,25.95030054644809,46.68532786885246,508.2099999999998
rajasthan,karauli,2021,25.935342465753422,51.235232876712374,896.8799999999995
rajasthan,karauli,2022,25.99254794520547,52.31690410958905,815.7200000000001
rajasthan,karauli,2023,25.443150684931513,52.11046575342467,696.4899999999998
rajasthan,karauli,2024,25.634617486338794,54.1547267759563,1091.2499999999998
uttar pradesh,kasganj,2015,25.66830136986301,45.83523287671233,790.6499999999999
uttar pradesh,kasganj,2016,26.225819672131156,43.51163934426228,805.6300000000001
uttar pradesh,kasganj,2017,26.12704109589041,44.70249315068494,675.66
uttar pradesh,kasganj,2018,25.66049315068492,49.34257534246574,930.1199999999998
uttar pradesh,kasganj,2019,25.566575342465782,51.44153424657537,679.5
uttar pradesh,kasganj,2020,25.401612021857908,49.36702185792348,603.2499999999999
uttar pradesh,kasganj,2021,24.96764383561646,54.44550684931505,966.1599999999995
uttar pradesh,kasganj,2022,25.61427397260273,55.00293150684932,781.09
uttar pradesh,kasganj,2023,25.040301369863013,55.40104109589042,854.32
uttar pradesh,kasganj,2024,25.539781420765046,53.28133879781419,854.9800000000001
uttar pradesh,kaushambi,2015,27.22109589041097,46.62723287671235,685.4699999999998
uttar pradesh,kaushambi,2016,26.699562841530046,52.575874316939874,1119.3999999999999
uttar pradesh,kaushambi,2017,27.166136986301368,48.509424657534225,737.6099999999994
uttar pradesh,kaushambi,2018,27.091232876712326,47.94816438356165,868.0199999999999
uttar pradesh,kaushambi,2019,26.24827397260273,56.20882191780822,1083.04
uttar pradesh,kaushambi,2020,25.258961748633862,60.33057377049179,1017.2699999999999
uttar pradesh,kaushambi,2021,26.08463013698632,54.54616438356163,977.3899999999995
uttar pradesh,kaushambi,2022,26.371972602739746,55.04386301369862,882.0400000000002
uttar pradesh,kaushambi,2023,26.40136986301371,53.55276712328766,824.13
uttar pradesh,kaushambi,2024,26.687295081967225,53.41131147540983,800.8199999999999
uttar pradesh,kheri,2015,25.71183561643836,50.690191780821955,1012.8899999999998
uttar pradesh,kheri,2016,26.15128415300548,48.63737704918035,1116.7800000000002
uttar pradesh,kheri,2017,26.078410958904122,50.560520547945224,1040.4199999999996
uttar pradesh,kheri,2018,25.5525205479452,53.09123287671234,1368.3099999999993
uttar pradesh,kheri,2019,25.22778082191781,57.73753424657536,1212.59
uttar pradesh,kheri,2020,24.535655737704925,58.79948087431697,1181.1299999999999
uttar pradesh,kheri,2021,24.89476712328767,57.97758904109592,1322.0600000000002
uttar pradesh,kheri,2022,25.236657534246568,60.832109589041046,1202.03
uttar pradesh,kheri,2023,25.24490410958904,57.959780821917875,1069.0200000000002
uttar pradesh,kheri,2024,25.724398907103833,55.136174863387936,1024.6899999999996
rajasthan,kota,2015,25.334821917808213,49.27731506849317,889.7199999999998
rajasthan,kota,2016,25.988169398907104,47.94426229508194,1139.839999999999
rajasthan,kota,2017,26.16419178082191,43.61380821917806,567.3899999999998
rajasthan,kota,2018,25.960849315068497,44.50038356164384,730.54
rajasthan,kota,2019,25.020767123287676,55.27435616438356,1343.919999999999
rajasthan,kota,2020,25.354453551912567,52.86609289617492,625.8099999999997
rajasthan,kota,2021,25.635232876712337,54.40339726027398,1158.3599999999994
rajasthan,kota,2022,25.50517808219179,55.33638356164382,1114.8099999999997
rajasthan,kota,2023,25.346301369863014,53.17942465753427,692.9100000000001
rajasthan,kota,2024,25.753989071038248,54.392978142076466,938.4799999999997
uttar pradesh,kushinagar,2015,26.55282191780822,51.179260273972595,878.3199999999999
uttar pradesh,kushinagar,2016,26.547377049180337,52.602841530054654,1009.1499999999996
uttar pradesh,kushinagar,2017,26.595013698630122,54.145205479452045,1038.5799999999997
uttar pradesh,kushinagar,2018,26.23767123287673,51.917753424657604,926.3899999999996
uttar pradesh,kushinagar,2019,25.932191780821928,59.19986301369864,1161.8099999999995
uttar pradesh,kushinagar,2020,24.662814207650275,65.3908469945355,1409.1400000000003
uttar pradesh,kushinagar,2021,25.16369863013696,63.12956164383561,1677.4199999999994
uttar pradesh,kushinagar,2022,25.49558904109588,62.8372876712329,979.8000000000004
uttar pradesh,kushinagar,2023,26.248054794520545,56.371534246575315,866.6799999999997
uttar pradesh,kushinagar,2024,26.352650273224032,56.539480874316965,1010.8699999999999
uttar pradesh,lalitpur,2015,25.2494520547945,53.022356164383574,1019.1500000000002
uttar pradesh,lalitpur,2016,25.907349726775948,49.75131147540983,1229.8500000000004
uttar pradesh,lalitpur,2017,26.317972602739726,44.898219178082186,650.5399999999998
uttar pradesh,lalitpur,2018,26.02252054794521,46.95561643835621,825.7799999999999
uttar pradesh,lalitpur,2019,25.290273972602726,54.82128767123288,1277.8699999999997
uttar pradesh,lalitpur,2020,24.982677595628434,56.22489071038254,785.14
uttar pradesh,lalitpur,2021,25.47693150684933,54.007452054794506,1009.5100000000006
uttar pradesh,lalitpur,2022,25.359835616438367,56.12205479452052,1313.0599999999997
uttar pradesh,lalitpur,2023,24.88871232876713,57.066849315068474,868.3100000000006
uttar pradesh,lalitpur,2024,25.386393442622946,56.646994535519134,1137.6500000000003
uttar pradesh,lucknow,2015,26.54646575342466,46.651150684931494,737.8899999999999
uttar pradesh,lucknow,2016,26.391229508196723,49.130409836065546,1050.6899999999998
uttar pradesh,lucknow,2017,26.23139726027397,51.5985479452055,1128.5100000000002
uttar pradesh,lucknow,2018,25.947150684931515,52.35928767123289,1381.5199999999998
uttar pradesh,lucknow,2019,25.403643835616464,58.926575342465725,1300.6
uttar pradesh,lucknow,2020,24.76833333333334,59.20180327868852,1021.8200000000003
uttar pradesh,lucknow,2021,25.170630136986308,57.92421917808219,1346.2500000000002
uttar pradesh,lucknow,2022,25.452958904109575,59.903397260273934,1071.9700000000005
uttar pradesh,lucknow,2023,25.54569863013698,56.908520547945244,953.0799999999996
uttar pradesh,lucknow,2024,25.79303278688527,56.15374316939891,1163.9699999999996
uttar pradesh,maharajganj,2015,25.923232876712323,55.391534246575304,1120.7000000000005
uttar pradesh,maharajganj,2016,26.10852459016394,54.8724863387978,1249.9200000000008
uttar pradesh,maharajganj,2017,26.17808219178084,56.846547945205494,1334.4799999999996
uttar pradesh,maharajganj,2018,25.657890410958895,55.14243835616438,1188.32
uttar pradesh,maharajganj,2019,25.513178082191786,61.112986301369865,1395.7299999999989
uttar pradesh,maharajganj,2020,24.376010928961747,66.85338797814208,1687.6999999999996
uttar pradesh,maharajganj,2021,24.9123287671233,64.7434794520548,2193.680000000002
uttar pradesh,maharajganj,2022,25.051424657534252,66.32024657534248,1268.4600000000003
uttar pradesh,maharajganj,2023,25.692465753424663,60.29356164383561,1154.7300000000007
uttar pradesh,maharajganj,2024,25.846038251366124,59.77691256830606,1357.2999999999997
uttar pradesh,mahoba,2015,26.928465753424607,47.036821917808226,674.1099999999998
uttar pradesh,mahoba,2016,26.73352459016394,50.81300546448083,1065.7099999999996
uttar pradesh,mahoba,2017,27.46797260273971,44.75849315068493,558.1499999999999
uttar pradesh,mahoba,2018,27.028958904109604,47.77953424657534,901.36
uttar pradesh,mahoba,2019,26.09378082191781,56.06613698630136,1041.55
uttar pradesh,mahoba,2020,25.472076502732243,57.54726775956285,856.9100000000003
uttar pradesh,mahoba,2021,26.13898630136986,53.65482191780819,958.0699999999996
uttar pradesh,mahoba,2022,26.19668493150685,56.14002739726028,961.1499999999996
uttar pradesh,mahoba,2023,26.10295890410961,54.659205479451956,843.45
uttar pradesh,mahoba,2024,26.3433606557377,55.3268306010929,879.4100000000001
uttar pradesh,mainpuri,2015,26.365753424657495,44.12942465753426,643.6699999999996
uttar pradesh,mainpuri,2016,26.902540983606553,42.88459016393443,764.3999999999999
uttar pradesh,mainpuri,2017,27.12312328767121,40.95868493150688,516.1
uttar pradesh,mainpuri,2018,26.339479452054793,47.14824657534249,871.0200000000001
uttar pradesh,mainpuri,2019,25.918383561643846,51.979835616438386,744.7199999999999
uttar pradesh,mainpuri,2020,26.02295081967216,47.61412568306011,558.7699999999999
uttar pradesh,mainpuri,2021,25.921726027397266,50.8749589041096,809.54
uttar pradesh,mainpuri,2022,26.068821917808215,53.40246575342463,824.6399999999999
uttar pradesh,mainpuri,2023,25.784904109589046,52.436246575342444,730.0799999999999
uttar pradesh,mainpuri,2024,25.835163934426223,54.18412568306013,989.2899999999998
uttar pradesh,mathura,2015,26.12772602739724,42.609479452054764,584.22
uttar pradesh,mathura,2016,26.71972677595628,41.09000000000003,768.5099999999996
uttar pradesh,mathura,2017,26.708493150684927,39.79241095890412,508.98
uttar pradesh,mathura,2018,26.10575342465753,45.42219178082189,815.3700000000006
uttar pradesh,mathura,2019,25.971342465753406,48.70150684931511,631.8499999999999
uttar pradesh,mathura,2020,25.96756830601092,45.662322404371565,483.28999999999996
uttar pradesh,mathura,2021,25.612904109589042,51.205945205479445,844.2599999999996
uttar pradesh,mathura,2022,26.135287671232906,51.77284931506851,755.2899999999997
uttar pradesh,mathura,2023,25.518438356164367,51.870821917808236,756.4699999999997
uttar pradesh,mathura,2024,25.87669398907104,51.819972677595636,886.0599999999997
uttar pradesh,mau,2015,26.755945205479467,50.319068493150695,795.92
uttar pradesh,mau,2016,26.524890710382525,53.86407103825137,947.95
uttar pradesh,mau,2017,26.778520547945224,53.155561643835576,815.4000000000001
uttar pradesh,mau,2018,26.576356164383593,50.17334246575341,768.8299999999998
uttar pradesh,mau,2019,26.209369863013706,57.82649315068494,977.3900000000001
uttar pradesh,mau,2020,24.798715846994536,64.90879781420763,1169.77
uttar pradesh,mau,2021,25.261479452054797,62.38736986301369,1320.7999999999995
uttar pradesh,mau,2022,25.849972602739726,60.16441095890406,813.5
uttar pradesh,mau,2023,26.592712328767124,53.9171232876712,715.8199999999999
uttar pradesh,mau,2024,26.504972677595646,55.818442622950826,893.2700000000002
uttar pradesh,meerut,2015,24.937972602739723,46.55495890410961,862.4499999999995
uttar pradesh,meerut,2016,26.061229508196696,39.60122950819672,658.4099999999999
uttar pradesh,meerut,2017,25.610684931506842,43.3117260273973,655.4499999999999
uttar pradesh,meerut,2018,25.0933424657534,48.157397260273996,840.5099999999995
uttar pradesh,meerut,2019,25.15723287671232,50.07378082191782,639.6599999999999
uttar pradesh,meerut,2020,24.59549180327869,51.44505464480874,745.8099999999996
uttar pradesh,meerut,2021,24.411561643835626,54.71969863013696,1124.2099999999996
uttar pradesh,meerut,2022,25.049561643835613,55.78082191780825,857.4000000000001
uttar pradesh,meerut,2023,24.284904109589075,57.17380821917809,1007.2699999999999
uttar pradesh,meerut,2024,25.159726775956283,52.668907103825106,927.6399999999999
uttar pradesh,mirzapur,2015,26.7582191780822,50.565616438356166,780.1199999999995
uttar pradesh,mirzapur,2016,26.5389344262295,53.92169398907102,1197.1300000000008
uttar pradesh,mirzapur,2017,26.91372602739725,51.031150684931525,733.0200000000003
uttar pradesh,mirzapur,2018,26.845698630136997,48.74331506849315,828.3899999999998
uttar pradesh,mirzapur,2019,26.257260273972623,55.95504109589042,1066.74
uttar pradesh,mirzapur,2020,24.909726775956262,63.59912568306004,1083.5699999999997
uttar pradesh,mirzapur,2021,25.727726027397257,56.767616438356164,983.4899999999998
uttar pradesh,mirzapur,2022,26.183945205479432,55.14986301369865,906.5300000000001
uttar pradesh,mirzapur,2023,26.32043835616437,54.184356164383566,812.7399999999997
uttar pradesh,mirzapur,2024,26.308852459016357,56.36401639344261,1011.81
uttar pradesh,moradabad,2015,25.013013698630125,50.20397260273974,1020.2599999999993
uttar pradesh,moradabad,2016,25.915109289617483,43.589999999999975,797.5999999999999
uttar pradesh,moradabad,2017,25.786109589041118,46.73210958904108,795.2399999999997
uttar pradesh,moradabad,2018,25.237178082191814,50.3037808219178,972.3799999999995
uttar pradesh,moradabad,2019,25.25756164383562,51.77673972602738,772.4899999999998
uttar pradesh,moradabad,2020,24.589590163934442,53.554180327868885,848.6399999999998
uttar pradesh,moradabad,2021,24.619424657534253,54.91986301369863,1161.95
uttar pradesh,moradabad,2022,25.222794520547954,57.2771506849315,890.7199999999998
uttar pradesh,moradabad,2023,24.639424657534256,57.942027397260325,1093.5599999999993
uttar pradesh,moradabad,2024,25.329016393442632,54.248715846994514,1009.1700000000002
uttar pradesh,muzaffarnagar,2015,24.574602739726046,49.45901369863014,1018.0499999999997
uttar pradesh,muzaffarnagar,2016,25.84740437158467,41.05904371584697,725.97
uttar pradesh,muzaffarnagar,2017,25.343753424657557,45.43183561643837,751.2399999999998
uttar pradesh,muzaffarnagar,2018,24.718410958904123,50.21983561643834,927.0
uttar pradesh,muzaffarnagar,2019,24.761150684931508,51.91126027397262,746.6
uttar pradesh,muzaffarnagar,2020,23.993715846994547,54.67352459016395,952.2800000000003
uttar pradesh,muzaffarnagar,2021,24.218356164383568,55.38084931506852,1253.3999999999999
uttar pradesh,muzaffarnagar,2022,24.560821917808212,59.02186301369867,1064.4699999999993
uttar pradesh,muzaffarnagar,2023,23.8805205479452,60.00243835616443,1232.279999999999
uttar pradesh,muzaffarnagar,2024,24.871775956284182,54.64024590163929,1093.0399999999997
rajasthan,nagaur,2015,25.74945205479451,40.46695890410959,420.0199999999999
rajasthan,nagaur,2016,26.566147540983593,39.483278688524564,469.94999999999993
rajasthan,nagaur,2017,26.00038356164384,38.8662191780822,445.09
rajasthan,nagaur,2018,26.464493150684913,34.87413698630132,336.68
rajasthan,nagaur,2019,25.760136986301397,45.206054794520526,510.7299999999997
rajasthan,nagaur,2020,25.79786885245901,43.54437158469945,430.31
rajasthan,nagaur,2021,26.58898630136986,41.88904109589041,408.03000000000003
rajasthan,nagaur,2022,26.450547945205457,44.52536986301367,535.65
rajasthan,nagaur,2023,25.489013698630142,47.56490410958908,668.77
rajasthan,nagaur,2024,26.480846994535497,44.353333333333325,502.64999999999986
rajasthan,pali,2015,26.465068493150685,41.11054794520548,394.8999999999999
rajasthan,pali,2016,26.87232240437159,42.83521857923496,528.7299999999998
rajasthan,pali,2017,26.338931506849327,42.544082191780795,569.6999999999999
rajasthan,pali,2018,27.178958904109564,35.1019726027397,252.41999999999993
rajasthan,pali,2019,26.279698630136973,47.78915068493153,514.7899999999997
rajasthan,pali,2020,26.30030054644809,47.00647540983605,519.8200000000002
rajasthan,pali,2021,27.288328767123282,42.45816438356163,326.2799999999999
rajasthan,pali,2022,26.896027397260276,46.33706849315069,580.8599999999997
rajasthan,pali,2023,26.088000000000008,49.30457534246576,643.41
rajasthan,pali,2024,27.093442622950842,45.12685792349729,492.5899999999999
uttar pradesh,pilibhit,2015,25.119945205479443,53.41246575342468,1221.5899999999995
uttar pradesh,pilibhit,2016,25.72866120218578,49.661147540983585,1169.6399999999999
uttar pradesh,pilibhit,2017,25.71750684931506,51.53,1070.9999999999995
uttar pradesh,pilibhit,2018,25.19739726027396,54.00676712328774,1392.5199999999995
uttar pradesh,pilibhit,2019,24.967013698630133,57.598191780821956,1126.93
uttar pradesh,pilibhit,2020,24.053442622950815,60.31978142076499,1472.0999999999995
uttar pradesh,pilibhit,2021,24.551123287671217,58.32646575342465,1386.0300000000002
uttar pradesh,pilibhit,2022,24.9956712328767,61.34367123287675,1094.0600000000004
uttar pradesh,pilibhit,2023,24.75884931506852,59.95112328767123,1148.2599999999998
uttar pradesh,pilibhit,2024,25.321393442622938,56.667240437158455,1145.999999999999
rajasthan,pratapgarh,2015,25.37967123287672,49.991315068493144,868.8200000000003
rajasthan,pratapgarh,2016,25.625,49.42237704918035,1162.8799999999999
rajasthan,pratapgarh,2017,25.544273972602745,48.19306849315067,791.7699999999995
rajasthan,pratapgarh,2018,25.83438356164382,45.0438630136986,694.55
